,user,favorite_count,retweet_count
786,4196983835,24352,7052
787,4196983835,0,5831
788,4196983835,25612,8541
789,4196983835,10319,3653
790,4196983835,11019,4683
791,4196983835,9466,4442
792,4196983835,8787,2644
793,4196983835,0,3858
794,4196983835,7135,1944
795,4196983835,6609,1581
796,4196983835,4148,1284
797,4196983835,4130,833
798,4196983835,2981,541
799,4196983835,4415,1052
800,4196983835,7238,2149
801,4196983835,13252,3876
802,4196983835,9096,2979
803,4196983835,11632,5831
804,4196983835,0,8606
805,4196983835,10134,3317
806,4196983835,6839,1633
807,4196983835,6967,1757
808,4196983835,0,251
809,4196983835,5452,1396
810,4196983835,5706,1601
811,4196983835,0,51834
812,4196983835,8058,1985
813,4196983835,6926,2353
814,4196983835,6863,1692
815,4196983835,0,3472
816,4196983835,8317,2618
817,4196983835,34687,11005
818,4196983835,7054,1900
819,4196983835,0,8744
820,4196983835,5940,1944
821,4196983835,15898,7454
822,4196983835,0,3088
823,4196983835,4614,1024
824,4196983835,4543,1371
825,4196983835,5543,1455
826,4196983835,0,6638
827,4196983835,14986,3905
828,4196983835,12055,4031
829,4196983835,5251,1609
830,4196983835,17655,6137
831,4196983835,8224,2654
832,4196983835,13525,4348
833,4196983835,11139,3230
834,4196983835,0,6438
835,4196983835,5599,1548
836,4196983835,2846,434
837,4196983835,4451,906
838,4196983835,6621,1806
839,4196983835,7443,2146
840,4196983835,0,2942
841,4196983835,4718,995
842,4196983835,4109,564
843,4196983835,7950,2450
844,4196983835,5706,1392
845,4196983835,20394,3100
846,4196983835,7786,2445
847,4196983835,12774,3858
848,4196983835,7045,2002
849,4196983835,6662,1726
850,4196983835,802,61
851,4196983835,13928,4781
852,4196983835,5958,1680
853,4196983835,0,3446
854,4196983835,8079,2572
855,4196983835,13408,4145
856,4196983835,12467,7501
857,4196983835,11401,4790
858,4196983835,5316,1282
859,4196983835,35120,17727
860,4196983835,5942,2289
861,4196983835,0,4485
862,4196983835,4666,971
863,4196983835,54504,33023
864,4196983835,4532,1321
865,4196983835,0,20296
866,4196983835,5737,1647
867,4196983835,4919,1248
868,4196983835,5864,1759
869,4196983835,12383,3918
870,4196983835,4199,1095
871,4196983835,7272,2181
872,4196983835,5425,1461
873,4196983835,8317,4114
874,4196983835,4645,1589
875,4196983835,29398,13007
876,4196983835,4310,985
877,4196983835,6273,2051
878,4196983835,0,38
879,4196983835,6533,2359
880,4196983835,16148,6438
881,4196983835,7376,2248
882,4196983835,6562,2155
883,4196983835,0,24052
884,4196983835,5165,1328
885,4196983835,9348,2785
886,4196983835,1835,555
887,4196983835,6670,2202
888,4196983835,0,1337
889,4196983835,15954,4762
890,4196983835,7167,2275
891,4196983835,3879,1017
892,4196983835,12282,4334
893,4196983835,6294,1812
894,4196983835,4185,1119
895,4196983835,5279,2503
896,4196983835,5711,2182
897,4196983835,3768,1232
898,4196983835,21123,11418
899,4196983835,2975,430
900,4196983835,7549,3669
901,4196983835,0,9206
902,4196983835,4974,1373
903,4196983835,4992,1261
904,4196983835,0,329
905,4196983835,4764,1201
906,4196983835,16624,7673
907,4196983835,6410,1983
908,4196983835,4954,1613
909,4196983835,6872,2246
910,4196983835,7278,2273
911,4196983835,5566,1496
912,4196983835,11406,4119
913,4196983835,4329,1218
914,4196983835,28261,14883
915,4196983835,7057,1725
916,4196983835,8040,3254
917,4196983835,18061,6089
918,4196983835,23271,12493
919,4196983835,0,9085
920,4196983835,7542,2850
921,4196983835,2820,588
922,4196983835,5811,2198
923,4196983835,4111,831
924,4196983835,8601,2645
925,4196983835,9639,4053
926,4196983835,6403,2461
927,4196983835,8660,4026
928,4196983835,6345,2161
929,4196983835,8327,2631
930,4196983835,0,6546
931,4196983835,3727,1175
932,4196983835,40728,23719
933,4196983835,4250,1101
934,4196983835,13845,7694
935,4196983835,7523,1771
936,4196983835,0,3258
937,4196983835,6598,1817
938,4196983835,4847,1775
939,4196983835,6087,2575
940,4196983835,8086,3877
941,4196983835,4198,1251
942,4196983835,0,18813
943,4196983835,6528,2090
944,4196983835,3381,1046
945,4196983835,5726,1509
946,4196983835,6367,2198
947,4196983835,6423,3284
948,4196983835,8622,3407
949,4196983835,4817,1252
950,4196983835,5504,1433
951,4196983835,3492,1119
952,4196983835,13669,6608
953,4196983835,6892,2064
954,4196983835,5581,1464
955,4196983835,5256,1576
956,4196983835,14504,5678
957,4196983835,4882,1300
958,4196983835,14438,4887
959,4196983835,4962,1293
960,4196983835,754,37
961,4196983835,3384,1087
962,4196983835,3960,1426
963,4196983835,4714,1450
964,4196983835,3325,950
965,4196983835,2368,612
966,4196983835,8594,3759
967,4196983835,3416,1002
968,4196983835,3470,696
969,4196983835,2964,883
970,4196983835,3541,1023
971,4196983835,3313,908
972,4196983835,5583,2759
973,4196983835,5073,1485
974,4196983835,6660,1882
975,4196983835,2868,612
976,4196983835,9417,3914
977,4196983835,6020,2485
978,4196983835,6308,2334
979,4196983835,5243,1704
980,4196983835,3396,887
981,4196983835,11157,3728
982,4196983835,6399,2543
983,4196983835,3021,1058
984,4196983835,5178,1802
985,4196983835,4618,1494
986,4196983835,6641,2244
987,4196983835,2390,766
988,4196983835,5692,1397
989,4196983835,8387,4649
990,4196983835,4043,863
991,4196983835,4001,802
992,4196983835,15414,8741
993,4196983835,6331,2422
994,4196983835,7248,2867
995,4196983835,3217,1108
996,4196983835,3057,839
997,4196983835,5298,1307
998,4196983835,1500,177
999,4196983835,14069,6546
1000,4196983835,2525,613
1001,4196983835,4025,1192
1002,4196983835,6060,1783
1003,4196983835,4221,1164
1004,4196983835,5930,2167
1005,4196983835,0,3231
1006,4196983835,5740,1771
1007,4196983835,3690,1029
1008,4196983835,10462,4505
1009,4196983835,3145,333
1010,4196983835,6530,2407
1011,4196983835,5764,1927
1012,4196983835,5309,1794
1013,4196983835,10416,4380
1014,4196983835,6596,2022
1015,4196983835,5483,2083
1016,4196983835,0,1098
1017,4196983835,5051,1219
1018,4196983835,6582,1838
1019,4196983835,7514,2477
1020,4196983835,3868,922
1021,4196983835,4395,1200
1022,4196983835,7593,2613
1023,4196983835,7751,2853
1024,4196983835,9332,2745
1025,4196983835,7794,3097
1026,4196983835,8535,3949
1027,4196983835,7874,2560
1028,4196983835,3253,705
1029,4196983835,8582,3012
1030,4196983835,6098,1747
1031,4196983835,7375,2394
1032,4196983835,130075,78754
1033,4196983835,1848,421
1034,4196983835,4516,1222
1035,4196983835,3962,1072
1036,4196983835,0,2356
1037,4196983835,4874,1542
1038,4196983835,20100,7360
1039,4196983835,3830,1053
1040,4196983835,8585,4144
1041,4196983835,4580,1352
1042,4196983835,6741,2139
1043,4196983835,4179,1536
1044,4196983835,7667,3974
1045,4196983835,4840,2222
1046,4196983835,7865,4339
1047,4196983835,10718,4278
1048,4196983835,7396,2239
1049,4196983835,4714,1530
1050,4196983835,5607,1759
1051,4196983835,4941,1683
1052,4196983835,8888,3106
1053,4196983835,3997,931
1054,4196983835,9560,3613
1055,4196983835,10902,6195
1056,4196983835,10258,3472
1057,4196983835,6955,3120
1058,4196983835,3715,1053
1059,4196983835,3077,879
1060,4196983835,19716,7629
1061,4196983835,37676,14943
1062,4196983835,2699,486
1063,4196983835,3585,954
1064,4196983835,7269,2196
1065,4196983835,21726,6638
1066,4196983835,4411,1205
1067,4196983835,4109,953
1068,4196983835,4149,1529
1069,4196983835,5864,1855
1070,4196983835,43333,24052
1071,4196983835,7817,3281
1072,4196983835,74491,51834
1073,4196983835,115,6
1074,4196983835,4094,1269
1075,4196983835,3640,908
1076,4196983835,5533,1746
1077,4196983835,3568,944
1078,4196983835,4687,1350
1079,4196983835,9556,3806
1080,4196983835,2747,741
1081,4196983835,5707,1988
1082,4196983835,10868,3863
1083,4196983835,5487,1500
1084,4196983835,11205,4997
1085,4196983835,3922,898
1086,4196983835,15929,8269
1087,4196983835,4694,1951
1088,4196983835,19291,8298
1089,4196983835,4337,1399
1090,4196983835,8821,3084
1091,4196983835,8580,3313
1092,4196983835,3902,1274
1093,4196983835,4359,1225
1094,4196983835,6725,2637
1095,4196983835,9531,4663
1096,4196983835,3647,980
1097,4196983835,3395,1086
1098,4196983835,2962,571
1099,4196983835,13625,7033
1100,4196983835,2720,606
1101,4196983835,1631,447
1102,4196983835,3897,868
1103,4196983835,3990,1134
1104,4196983835,3414,1057
1105,4196983835,4571,1433
1106,4196983835,44289,17418
1107,4196983835,2650,595
1108,4196983835,3829,993
1109,4196983835,3990,857
1110,4196983835,8760,2807
1111,4196983835,16192,6091
1112,4196983835,3780,1083
1113,4196983835,4161,1420
1114,4196983835,6630,2210
1115,4196983835,5356,2411
1116,4196983835,3768,1166
1117,4196983835,4145,1173
1118,4196983835,5298,2149
1119,4196983835,4360,1246
1120,4196983835,1843,426
1121,4196983835,4321,1378
1122,4196983835,6294,2562
1123,4196983835,2039,366
1124,4196983835,3430,907
1125,4196983835,5049,1893
1126,4196983835,3013,752
1127,4196983835,3590,1161
1128,4196983835,5329,2248
1129,4196983835,3963,1068
1130,4196983835,4678,1310
1131,4196983835,4916,1855
1132,4196983835,4441,1212
1133,4196983835,3173,710
1134,4196983835,6376,1942
1135,4196983835,4846,1365
1136,4196983835,3594,828
1137,4196983835,3294,915
1138,4196983835,4176,1529
1139,4196983835,3950,1480
1140,4196983835,7451,2720
1141,4196983835,4157,1667
1142,4196983835,3855,1117
1143,4196983835,4771,1289
1144,4196983835,7630,2942
1145,4196983835,4489,1511
1146,4196983835,5601,1983
1147,4196983835,1527,696
1148,4196983835,4008,1445
1149,4196983835,2567,714
1150,4196983835,5749,1827
1151,4196983835,4692,1968
1152,4196983835,2880,613
1153,4196983835,4520,1766
1154,4196983835,4208,1361
1155,4196983835,8371,3309
1156,4196983835,3260,999
1157,4196983835,5722,2083
1158,4196983835,4449,1741
1159,4196983835,5352,1819
1160,4196983835,5040,2103
1161,4196983835,2721,682
1162,4196983835,3373,857
1163,4196983835,2678,751
1164,4196983835,4462,1657
1165,4196983835,6926,2803
1166,4196983835,3098,1086
1167,4196983835,4194,1258
1168,4196983835,5292,2228
1169,4196983835,5229,1951
1170,4196983835,4936,1620
1171,4196983835,5465,2161
1172,4196983835,3000,819
1173,4196983835,4771,1388
1174,4196983835,3681,1064
1175,4196983835,3782,1218
1176,4196983835,5664,1954
1177,4196983835,20533,8995
1178,4196983835,2648,536
1179,4196983835,2706,1125
1180,4196983835,2918,603
1181,4196983835,5271,1673
1182,4196983835,2088,560
1183,4196983835,4183,1115
1184,4196983835,2640,663
1185,4196983835,3140,1260
1186,4196983835,6229,2045
1187,4196983835,1728,506
1188,4196983835,3415,936
1189,4196983835,6769,2119
1190,4196983835,3546,1092
1191,4196983835,4594,1303
1192,4196983835,5174,1465
1193,4196983835,1330,472
1194,4196983835,14204,6549
1195,4196983835,2556,246
1196,4196983835,3013,1214
1197,4196983835,5219,1919
1198,4196983835,3457,979
1199,4196983835,4048,1581
1200,4196983835,5047,1897
1201,4196983835,3031,628
1202,4196983835,4217,1437
1203,4196983835,4678,1797
1204,4196983835,5895,1751
1205,4196983835,3263,763
1206,4196983835,2608,733
1207,4196983835,5531,2088
1208,4196983835,4513,1384
1209,4196983835,4057,1155
1210,4196983835,7965,4774
1211,4196983835,4466,1580
1212,4196983835,3531,1114
1213,4196983835,3907,1031
1214,4196983835,2940,1296
1215,4196983835,3249,801
1216,4196983835,3535,935
1217,4196983835,2461,981
1218,4196983835,4641,1554
1219,4196983835,3531,863
1220,4196983835,2058,609
1221,4196983835,3039,825
1222,4196983835,5265,1534
1223,4196983835,4759,1430
1224,4196983835,7793,3150
1225,4196983835,4813,1614
1226,4196983835,20193,7513
1227,4196983835,13368,5556
1228,4196983835,4503,1357
1229,4196983835,5758,1737
1230,4196983835,268,26
1231,4196983835,4111,1161
1232,4196983835,3179,1009
1233,4196983835,3500,549
1234,4196983835,2434,697
1235,4196983835,0,138
1236,4196983835,8712,2576
1237,4196983835,3073,1094
1238,4196983835,9678,4599
1239,4196983835,35550,20296
1240,4196983835,4197,1029
1241,4196983835,3962,1274
1242,4196983835,3571,811
1243,4196983835,3246,699
1244,4196983835,4926,1550
1245,4196983835,2754,770
1246,4196983835,2914,601
1247,4196983835,2503,629
1248,4196983835,5181,2603
1249,4196983835,4921,2092
1250,4196983835,2552,824
1251,4196983835,2289,576
1252,4196983835,4892,1409
1253,4196983835,2587,1248
1254,4196983835,3129,996
1255,4196983835,2988,992
1256,4196983835,5952,2218
1257,4196983835,3220,1203
1258,4196983835,728,110
1259,4196983835,3790,1323
1260,4196983835,3825,1357
1261,4196983835,3562,1192
1262,4196983835,1606,274
1263,4196983835,2405,660
1264,4196983835,2830,778
1265,4196983835,2593,640
1266,4196983835,13640,6499
1267,4196983835,2608,712
1268,4196983835,2194,754
1269,4196983835,2215,466
1270,4196983835,5162,1844
1271,4196983835,1930,735
1272,4196983835,3204,1002
1273,4196983835,1843,563
1274,4196983835,17887,7760
1275,4196983835,2968,908
1276,4196983835,2762,821
1277,4196983835,2744,757
1278,4196983835,3331,916
1279,4196983835,17356,11228
1280,4196983835,3900,1507
1281,4196983835,2538,826
1282,4196983835,4618,1713
1283,4196983835,3668,933
1284,4196983835,2912,1093
1285,4196983835,2103,604
1286,4196983835,4734,2147
1287,4196983835,3356,1260
1288,4196983835,51,2
1289,4196983835,2925,1083
1290,4196983835,3552,1064
1291,4196983835,2697,689
1292,4196983835,4448,2757
1293,4196983835,3718,1116
1294,4196983835,2806,981
1295,4196983835,18396,7160
1296,4196983835,2473,780
1297,4196983835,2464,668
1298,4196983835,3812,1472
1299,4196983835,3569,1200
1300,4196983835,2683,721
1301,4196983835,2991,899
1302,4196983835,2775,751
1303,4196983835,2385,894
1304,4196983835,4409,1532
1305,4196983835,2488,658
1306,4196983835,15807,8744
1307,4196983835,2249,673
1308,4196983835,3595,1084
1309,4196983835,2796,1218
1310,4196983835,2344,711
1311,4196983835,3743,1572
1312,4196983835,3373,1144
1313,4196983835,3741,1029
1314,4196983835,23281,8932
1315,4196983835,1845,518
1316,4196983835,2953,1021
1317,4196983835,4253,2485
1318,4196983835,5574,1798
1319,4196983835,1617,428
1320,4196983835,3369,831
1321,4196983835,3406,1001
1322,4196983835,2573,634
1323,4196983835,2112,589
1324,4196983835,3442,1293
1325,4196983835,3209,1037
1326,4196983835,4834,1840
1327,4196983835,4154,1914
1328,4196983835,3254,840
1329,4196983835,2802,893
1330,4196983835,2326,578
1331,4196983835,2352,676
1332,4196983835,4573,1244
1333,4196983835,2444,606
1334,4196983835,5552,1715
1335,4196983835,2877,1125
1336,4196983835,7209,3231
1337,4196983835,3191,1114
1338,4196983835,837,97
1339,4196983835,3692,1185
1340,4196983835,8737,3963
1341,4196983835,1711,391
1342,4196983835,1645,517
1343,4196983835,2019,627
1344,4196983835,3180,1020
1345,4196983835,2007,519
1346,4196983835,3591,1261
1347,4196983835,2826,765
1348,4196983835,4198,1694
1349,4196983835,4132,1545
1350,4196983835,2666,776
1351,4196983835,3808,1275
1352,4196983835,2065,428
1353,4196983835,2135,616
1354,4196983835,8002,3457
1355,4196983835,28741,14021
1356,4196983835,2802,809
1357,4196983835,1756,503
1358,4196983835,3501,1208
1359,4196983835,2384,628
1360,4196983835,11233,3671
1361,4196983835,3111,1079
1362,4196983835,3475,1732
1363,4196983835,3575,1146
1364,4196983835,2687,851
1365,4196983835,5230,1504
1366,4196983835,3721,1098
1367,4196983835,4130,1138
1368,4196983835,3874,1544
1369,4196983835,3720,1883
1370,4196983835,2266,518
1371,4196983835,3060,1047
1372,4196983835,2886,676
1373,4196983835,13349,5748
1374,4196983835,2418,648
1375,4196983835,2809,681
1376,4196983835,2633,555
1377,4196983835,2653,1074
1378,4196983835,24908,10524
1379,4196983835,2865,901
1380,4196983835,2469,641
1381,4196983835,4500,2014
1382,4196983835,2879,830
1383,4196983835,2434,745
1384,4196983835,8199,3088
1385,4196983835,2866,774
1386,4196983835,2245,652
1387,4196983835,3601,1514
1388,4196983835,3320,1083
1389,4196983835,2446,553
1390,4196983835,3010,1386
1391,4196983835,2127,679
1392,4196983835,11157,5130
1393,4196983835,6457,2916
1394,4196983835,2369,572
1395,4196983835,1493,377
1396,4196983835,2239,685
1397,4196983835,2040,494
1398,4196983835,3433,973
1399,4196983835,2432,707
1400,4196983835,2653,734
1401,4196983835,3260,1311
1402,4196983835,4130,2034
1403,4196983835,2839,1334
1404,4196983835,3676,1102
1405,4196983835,2942,1007
1406,4196983835,2767,693
1407,4196983835,2689,769
1408,4196983835,1587,424
1409,4196983835,1382,382
1410,4196983835,2511,697
1411,4196983835,2022,508
1412,4196983835,2467,1063
1413,4196983835,5165,2253
1414,4196983835,18243,6685
1415,4196983835,3062,821
1416,4196983835,1652,369
1417,4196983835,3573,1442
1418,4196983835,2611,771
1419,4196983835,3279,1324
1420,4196983835,1898,606
1421,4196983835,3434,1133
1422,4196983835,3281,1413
1423,4196983835,2229,567
1424,4196983835,2258,1267
1425,4196983835,2634,761
1426,4196983835,3710,1544
1427,4196983835,5079,2072
1428,4196983835,3582,1121
1429,4196983835,3283,1305
1430,4196983835,2726,742
1431,4196983835,3470,1149
1432,4196983835,2563,754
1433,4196983835,5255,1995
1434,4196983835,2663,793
1435,4196983835,1597,394
1436,4196983835,2273,1065
1437,4196983835,2586,745
1438,4196983835,4240,1876
1439,4196983835,1326,168
1440,4196983835,2769,1158
1441,4196983835,3496,1275
1442,4196983835,2113,742
1443,4196983835,3263,1309
1444,4196983835,3461,874
1445,4196983835,2037,843
1446,4196983835,4969,2358
1447,4196983835,4746,2011
1448,4196983835,9373,3983
1449,4196983835,3972,1657
1450,4196983835,2862,680
1451,4196983835,3082,1230
1452,4196983835,1754,674
1453,4196983835,2896,881
1454,4196983835,2930,1030
1455,4196983835,3012,1044
1456,4196983835,25865,13382
1457,4196983835,1637,324
1458,4196983835,2221,695
1459,4196983835,1710,548
1460,4196983835,2182,561
1461,4196983835,4554,2277
1462,4196983835,3202,1033
1463,4196983835,3676,1168
1464,4196983835,2031,455
1465,4196983835,1877,413
1466,4196983835,2937,667
1467,4196983835,1461,147
1468,4196983835,2766,465
1469,4196983835,2665,888
1470,4196983835,1677,417
1471,4196983835,5521,2211
1472,4196983835,1794,291
1473,4196983835,1921,693
1474,4196983835,3643,1392
1475,4196983835,2597,917
1476,4196983835,2430,562
1477,4196983835,3103,829
1478,4196983835,8584,3593
1479,4196983835,1876,689
1480,4196983835,2030,519
1481,4196983835,2901,832
1482,4196983835,2652,989
1483,4196983835,1951,677
1484,4196983835,2487,901
1485,4196983835,3123,989
1486,4196983835,7433,4084
1487,4196983835,4702,1724
1488,4196983835,3479,1516
1489,4196983835,2005,469
1490,4196983835,1604,262
1491,4196983835,10179,3879
1492,4196983835,2740,918
1493,4196983835,2343,895
1494,4196983835,1779,437
1495,4196983835,3688,1416
1496,4196983835,3117,1072
1497,4196983835,4283,1842
1498,4196983835,8847,4688
1499,4196983835,3148,1152
1500,4196983835,2097,571
1501,4196983835,2579,651
1502,4196983835,4415,1286
1503,4196983835,2871,946
1504,4196983835,21094,8589
1505,4196983835,2806,740
1506,4196983835,3223,1010
1507,4196983835,1850,383
1508,4196983835,6454,3242
1509,4196983835,3882,1409
1510,4196983835,4502,2226
1511,4196983835,3576,1137
1512,4196983835,4096,1432
1513,4196983835,2361,591
1514,4196983835,2519,892
1515,4196983835,1421,318
1516,4196983835,310,19
1517,4196983835,2148,676
1518,4196983835,2028,507
1519,4196983835,3530,967
1520,4196983835,2898,1000
1521,4196983835,1629,569
1522,4196983835,1830,469
1523,4196983835,3036,1168
1524,4196983835,2720,824
1525,4196983835,3981,1888
1526,4196983835,1552,420
1527,4196983835,1598,513
1528,4196983835,1484,496
1529,4196983835,2632,781
1530,4196983835,3280,1328
1531,4196983835,2350,844
1532,4196983835,3475,1038
1533,4196983835,11301,4365
1534,4196983835,2438,742
1535,4196983835,12681,6195
1536,4196983835,2241,515
1537,4196983835,3702,1600
1538,4196983835,2452,1048
1539,4196983835,3589,1240
1540,4196983835,2176,809
1541,4196983835,1259,283
1542,4196983835,2790,1204
1543,4196983835,3323,1118
1544,4196983835,2211,578
1545,4196983835,2972,974
1546,4196983835,2289,865
1547,4196983835,2287,882
1548,4196983835,2436,786
1549,4196983835,1496,420
1550,4196983835,1033,223
1551,4196983835,2406,742
1552,4196983835,2836,785
1553,4196983835,2505,817
1554,4196983835,10118,4980
1555,4196983835,2409,934
1556,4196983835,2309,664
1557,4196983835,3070,880
1558,4196983835,1869,405
